customer_id,region,segment,industry,tenure_months,credit_limit,avg_balance,annual_spend,prior_late_count,days_since_last_order,orders_per_year,discount_rate,avg_order_value,noise_a,noise_b,days_to_pay,defaulted
C-02347,Desert Southwest,School District,Public Sector,34,38872.03,17559.92,134061.61,0,27,12,3.55,11171.8,49.468,97.259,28.9,0
C-02348,Mountain Central,Outdoor Retail,Retail,13,23517.69,9765.09,68143.1,2,60,20,5.0,3407.15,30.066,58.423,27.0,0
C-02349,Mountain Central,Outdoor Retail,Retail,11,32826.32,16919.8,156539.92,0,44,15,3.3,10435.99,46.281,63.848,36.1,1
C-02350,Mountain North,Outdoor Retail,Retail,19,27360.65,13648.34,109417.86,1,15,16,5.99,6838.62,60.859,1.783,28.9,0
C-02351,Mountain Central,Outfitter,Recreation Services,20,23773.64,9004.62,65928.79,2,39,6,8.64,10988.13,33.68,18.443,20.1,1
C-02352,Mountain North,Outdoor Retail,Retail,103,33622.12,15497.56,133238.68,2,50,15,5.52,8882.58,22.767,48.704,34.6,1
C-02353,Mountain North,School District,Public Sector,57,63208.78,34620.87,347419.98,2,68,18,0.0,19301.11,40.895,6.978,75.6,0
C-02354,Desert Southwest,Resort,Hospitality,108,97739.87,66075.21,774995.98,2,53,24,4.03,32291.5,39.6,54.869,71.9,0
C-02355,Mountain Central,School District,Public Sector,29,61213.57,34758.63,350106.26,0,29,20,2.81,17505.31,31.843,65.193,45.4,0
C-02356,Mountain North,School District,Public Sector,26,39084.8,17864.57,151063.3,0,13,6,0.0,25177.22,44.758,65.046,47.3,0
C-02357,Desert Southwest,Outdoor Retail,Retail,24,37430.62,20002.65,149462.16,3,25,7,4.29,21351.74,58.672,39.395,41.3,0
C-02358,Desert Southwest,Outfitter,Recreation Services,20,26663.62,10351.09,75833.12,2,40,3,6.21,25277.71,41.372,36.665,40.5,0
C-02359,Mountain Central,School District,Public Sector,48,116888.23,74627.26,874856.17,1,31,35,1.94,24995.89,59.081,70.449,79.2,0
C-02360,Mountain North,Resort,Hospitality,12,75289.55,53519.44,690937.27,2,7,18,6.17,38385.4,49.965,23.137,72.2,0
C-02361,Mountain North,School District,Public Sector,22,21263.22,10508.88,58895.29,2,10,31,1.42,1899.85,61.398,78.184,22.2,0
C-02362,Mountain Central,School District,Public Sector,20,30658.93,12485.89,95216.89,1,25,15,4.75,6347.79,48.277,79.331,43.8,0
C-02363,Mountain Central,Outdoor Retail,Retail,39,44254.11,16991.53,160966.99,2,40,13,1.43,12382.08,70.513,68.691,33.7,0
C-02364,Mountain Central,School District,Public Sector,9,13225.36,5548.72,27171.02,2,20,19,2.44,1430.05,63.744,63.878,31.7,0
C-02365,Mountain Central,Outfitter,Recreation Services,12,27974.72,13057.01,97905.43,0,30,11,4.24,8900.49,70.027,43.764,21.8,0
C-02366,Desert Southwest,Outdoor Retail,Retail,24,17434.84,4812.88,25089.68,0,38,7,3.12,3584.24,38.575,75.59,27.1,0
C-02367,Desert Southwest,School District,Public Sector,36,51101.84,25379.96,257183.26,2,58,23,0.66,11181.88,42.05,62.992,51.9,0
C-02368,Desert Southwest,School District,Public Sector,34,13558.39,3876.87,20807.11,0,57,14,2.94,1486.22,59.809,55.389,27.3,0
C-02369,Mountain Central,Outdoor Retail,Retail,14,34728.05,15934.44,108164.57,1,4,5,4.52,21632.91,31.583,59.233,28.3,0
C-02370,Desert Southwest,Outdoor Retail,Retail,44,29204.54,11353.22,82672.1,2,39,13,4.27,6359.39,32.682,80.175,20.5,0
C-02371,Desert Southwest,Outfitter,Recreation Services,36,35162.37,13847.39,115627.39,1,24,4,5.55,28906.85,62.637,61.419,30.3,0
C-02372,Mountain North,Outdoor Retail,Retail,33,21291.43,8818.66,56837.68,3,26,16,4.53,3552.36,61.689,92.678,39.1,1
C-02373,Mountain Central,Outdoor Retail,Retail,10,54128.91,25856.38,237624.02,2,23,30,3.22,7920.8,25.12,13.752,36.9,0
C-02374,Mountain Central,Outfitter,Recreation Services,8,42816.65,19156.01,131711.6,4,65,13,5.76,10131.66,71.676,28.201,40.7,1
C-02375,Mountain North,Resort,Hospitality,18,22299.36,9883.12,86937.35,2,53,7,1.4,12419.62,62.414,30.674,26.9,1
C-02376,Mountain North,Outfitter,Recreation Services,17,40291.76,20916.2,205152.93,1,21,11,4.59,18650.27,37.594,88.768,45.6,0
C-02377,Desert Southwest,Outdoor Retail,Retail,64,33618.6,13108.69,96423.49,1,29,15,1.48,6428.23,68.755,82.587,28.8,0
C-02378,Desert Southwest,School District,Public Sector,43,18259.3,8043.03,61016.17,5,126,11,1.35,5546.92,38.235,81.105,66.0,1
C-02379,Mountain Central,Resort,Hospitality,56,24247.25,9284.75,73350.08,1,62,8,2.66,9168.76,59.769,57.567,37.6,0
C-02380,Mountain North,Outdoor Retail,Retail,42,35747.17,19204.76,155161.79,4,50,10,2.32,15516.18,32.714,86.281,47.6,0
C-02381,Mountain North,Resort,Hospitality,9,7855.72,1944.24,6864.02,1,12,13,2.85,528.0,63.658,81.673,15.4,0
C-02382,Mountain Central,Outdoor Retail,Retail,22,28828.64,13408.83,103201.52,1,38,17,3.61,6070.68,79.648,81.848,27.3,0
C-02383,Mountain Central,Outdoor Retail,Retail,45,23441.98,9560.52,53223.19,3,27,20,5.98,2661.16,60.267,38.048,34.2,0
C-02384,Mountain North,Resort,Hospitality,26,86017.34,47856.08,494794.89,4,16,17,0.23,29105.58,51.634,36.893,68.2,0
C-02385,Desert Southwest,Outdoor Retail,Retail,22,40666.36,16768.17,158593.76,0,36,10,2.82,15859.38,60.728,20.567,28.5,0
C-02386,Mountain Central,Outfitter,Recreation Services,15,16300.29,9557.07,46351.39,1,41,19,4.99,2439.55,37.306,71.979,22.8,0
C-02387,Mountain North,Outdoor Retail,Retail,91,73780.0,48191.35,583893.66,2,11,34,0.63,17173.34,63.052,73.83,60.3,0
C-02388,Desert Southwest,Resort,Hospitality,6,24704.52,10199.41,71786.95,3,57,18,3.1,3988.16,82.742,95.554,46.6,0
C-02389,Mountain Central,Resort,Hospitality,31,23127.91,12281.81,93800.69,2,27,6,3.22,15633.45,81.1,15.969,49.0,0
C-02390,Desert Southwest,School District,Public Sector,29,54506.89,33883.21,283526.72,1,67,17,4.22,16678.04,45.192,27.962,56.5,0
C-02391,Mountain Central,School District,Public Sector,17,48503.61,25677.48,239911.9,2,12,13,0.0,18454.76,38.347,36.16,56.3,0
C-02392,Desert Southwest,Outfitter,Recreation Services,37,33065.86,14214.4,114527.04,2,5,32,5.49,3578.97,35.041,27.712,16.1,0
C-02393,Mountain Central,School District,Public Sector,11,17180.55,4900.82,32518.98,0,103,24,1.81,1354.96,25.926,44.734,32.6,0
C-02394,Desert Southwest,Outfitter,Recreation Services,16,27287.37,12181.22,93725.18,1,37,21,5.96,4463.1,16.871,90.521,18.7,0
C-02395,Mountain North,Resort,Hospitality,83,44880.47,24103.29,237149.28,4,62,11,0.32,21559.03,50.711,20.885,50.3,0
C-02396,Mountain North,Outfitter,Recreation Services,62,62573.2,33264.71,359440.5,1,50,41,4.39,8766.84,38.333,64.974,32.5,1
C-02397,Mountain North,Outdoor Retail,Retail,10,21919.39,3165.61,19718.07,2,11,10,1.98,1971.81,55.624,33.075,24.7,0
C-02398,Mountain North,School District,Public Sector,28,46758.2,30606.42,308915.32,2,42,16,1.81,19307.21,26.004,47.444,66.9,0
C-02399,Mountain Central,Outdoor Retail,Retail,14,66497.95,32911.52,366168.06,2,100,10,2.12,36616.81,63.196,63.663,50.4,0
C-02400,Desert Southwest,Resort,Hospitality,38,43385.82,23707.28,246321.82,1,33,15,4.89,16421.45,51.369,21.629,38.3,1
C-02401,Desert Southwest,Outdoor Retail,Retail,51,21498.84,8082.09,34277.55,4,24,15,7.35,2285.17,42.797,32.637,39.0,1
C-02402,Mountain North,Resort,Hospitality,43,38423.97,17412.65,156872.98,0,44,8,3.02,19609.12,47.635,76.117,31.3,0
C-02403,Mountain Central,Outdoor Retail,Retail,38,33768.94,14510.81,108337.81,1,59,30,0.25,3611.26,57.531,29.9,41.1,0
C-02404,Mountain Central,Resort,Hospitality,39,24363.55,7769.14,51340.85,1,32,6,4.86,8556.81,59.965,86.192,24.1,0
C-02405,Mountain North,Resort,Hospitality,41,56987.46,35898.6,349855.79,2,40,21,2.55,16659.8,49.92,31.464,52.0,1
C-02406,Desert Southwest,Outfitter,Recreation Services,32,23047.5,7671.48,35601.53,1,17,8,6.76,4450.19,63.837,55.643,20.3,0
C-02407,Mountain Central,Resort,Hospitality,30,47272.47,20911.27,163376.53,2,3,27,3.65,6050.98,56.783,69.859,45.7,0
C-02408,Desert Southwest,Outdoor Retail,Retail,5,27835.41,12469.73,84015.28,2,12,5,5.93,16803.06,47.384,21.862,38.3,1
C-02409,Desert Southwest,Resort,Hospitality,29,50897.75,22147.97,192387.57,2,56,19,2.21,10125.66,47.442,66.436,38.3,0
C-02410,Mountain North,School District,Public Sector,19,41659.02,18515.58,161012.94,0,25,13,0.0,12385.61,47.084,77.254,34.7,0
C-02411,Mountain North,Outdoor Retail,Retail,58,18727.25,5878.74,40941.29,1,26,20,5.35,2047.06,63.051,57.443,15.8,0
C-02412,Desert Southwest,School District,Public Sector,10,12057.28,3716.06,14787.45,1,26,20,1.38,739.37,38.031,52.387,15.9,0
C-02413,Mountain Central,Outfitter,Recreation Services,60,104549.95,71118.95,898819.44,5,44,36,4.68,24967.21,62.121,72.128,85.1,0
C-02414,Mountain North,School District,Public Sector,11,20298.21,8840.96,53982.53,6,32,8,4.28,6747.82,53.294,30.183,37.5,1
C-02415,Mountain Central,School District,Public Sector,120,58680.46,33087.45,322858.33,2,46,11,1.06,29350.76,39.369,21.912,76.9,0
C-02416,Mountain Central,School District,Public Sector,56,58688.41,30942.8,295576.12,2,20,22,2.83,13435.28,54.468,28.38,39.9,0
C-02417,Mountain North,Outfitter,Recreation Services,58,160987.1,112530.9,1643649.26,3,17,48,6.34,34242.69,31.219,75.319,112.5,0
C-02418,Mountain Central,School District,Public Sector,6,13232.98,4053.94,24486.27,1,27,6,1.74,4081.04,51.665,85.853,32.7,0
C-02419,Mountain Central,Outdoor Retail,Retail,17,45982.28,20902.95,181448.42,3,50,18,4.07,10080.47,45.542,40.311,42.5,0
C-02420,Mountain Central,School District,Public Sector,21,31948.24,12137.84,101501.38,2,19,9,1.75,11277.93,38.101,75.422,36.2,0
C-02421,Mountain North,Outfitter,Recreation Services,54,63047.51,35860.79,372789.84,1,14,18,2.8,20710.55,43.993,9.096,39.3,0
C-02422,Mountain Central,School District,Public Sector,20,37422.6,21276.86,214423.78,1,39,18,2.35,11912.43,48.625,20.293,32.8,0
C-02423,Desert Southwest,Outdoor Retail,Retail,30,57499.1,25689.43,232177.46,1,56,17,5.32,13657.5,51.342,76.921,48.1,1
C-02424,Mountain Central,Outfitter,Recreation Services,14,35540.64,16049.97,114611.02,0,52,10,7.89,11461.1,36.905,65.193,17.0,0
C-02425,Mountain North,Resort,Hospitality,34,28844.79,9407.3,74383.95,1,43,8,3.23,9297.99,35.442,63.791,24.9,0
C-02426,Mountain Central,Resort,Hospitality,9,15442.0,5912.14,33566.0,2,71,5,3.62,6713.2,28.733,45.396,30.5,0
C-02427,Mountain North,School District,Public Sector,75,27895.22,11348.85,103727.74,3,32,11,0.0,9429.79,41.24,71.373,47.2,0
C-02428,Desert Southwest,Outdoor Retail,Retail,26,27680.38,10977.97,77467.02,1,7,10,8.09,7746.7,84.166,12.402,13.9,0
C-02429,Mountain Central,Outfitter,Recreation Services,19,15918.21,4892.71,28865.37,1,82,12,6.78,2405.45,68.576,69.153,19.2,1
C-02430,Mountain Central,School District,Public Sector,3,55109.1,38873.41,411700.7,4,32,27,0.94,15248.17,55.406,37.667,65.8,1
C-02431,Desert Southwest,Outdoor Retail,Retail,9,36030.85,13799.93,108735.07,0,120,19,3.47,5722.9,25.758,49.234,42.6,0
C-02432,Desert Southwest,School District,Public Sector,40,39324.76,19320.53,159077.18,1,77,21,0.0,7575.1,65.003,99.714,38.6,0
C-02433,Mountain North,Resort,Hospitality,14,20401.35,10000.3,59322.27,2,38,6,2.64,9887.05,33.589,13.099,31.6,1
C-02434,Mountain Central,Outdoor Retail,Retail,17,54518.97,22852.69,226985.35,1,33,16,7.1,14186.58,33.978,18.824,26.5,0
C-02435,Mountain North,Resort,Hospitality,25,32376.84,13256.3,90161.27,1,33,11,4.16,8196.48,26.568,70.299,31.9,0
C-02436,Mountain North,Resort,Hospitality,18,51226.19,26372.37,296011.07,2,32,10,1.43,29601.11,27.491,66.998,49.6,0
C-02437,Mountain North,Resort,Hospitality,26,8972.14,2509.52,12996.78,2,33,32,2.81,406.15,41.661,59.682,24.4,0
C-02438,Mountain Central,School District,Public Sector,28,13675.75,2135.64,11205.11,1,40,14,0.04,800.36,46.985,11.337,21.5,0
C-02439,Mountain North,Outdoor Retail,Retail,19,19132.55,5129.95,23611.68,1,38,9,4.24,2623.52,59.603,75.88,22.0,0
C-02440,Mountain North,Resort,Hospitality,22,41835.78,21878.91,202725.45,5,89,34,0.5,5962.51,54.098,95.37,57.5,1
C-02441,Mountain North,Resort,Hospitality,25,31451.87,15164.64,118529.05,1,55,9,3.37,13169.89,32.095,87.494,32.8,0
C-02442,Desert Southwest,Outdoor Retail,Retail,34,70198.65,49466.71,504242.0,2,26,22,4.6,22920.09,55.208,77.0,70.2,1
C-02443,Mountain North,Outdoor Retail,Retail,29,34087.1,11508.94,94954.28,1,8,4,2.23,23738.57,50.664,12.136,39.3,0
C-02444,Mountain Central,Outdoor Retail,Retail,23,8599.01,2694.21,11656.81,1,21,6,4.54,1942.8,43.685,4.119,17.9,0
C-02445,Mountain Central,Outdoor Retail,Retail,12,66442.58,36360.92,388903.21,4,38,17,4.11,22876.66,41.884,26.442,45.7,1
C-02446,Desert Southwest,School District,Public Sector,23,28948.15,11280.81,97793.9,3,38,13,1.69,7522.61,32.927,80.397,53.5,0
C-02447,Desert Southwest,Resort,Hospitality,12,88647.76,48773.1,504268.24,2,11,14,6.29,36019.16,43.343,80.856,64.4,1
C-02448,Mountain North,Outfitter,Recreation Services,26,34523.54,13524.01,94356.76,0,36,11,3.65,8577.89,63.677,6.808,20.9,0
C-02449,Mountain North,Resort,Hospitality,50,55857.7,21528.73,187126.41,2,31,15,5.89,12475.09,46.046,12.141,36.6,0
C-02450,Mountain Central,Outfitter,Recreation Services,53,14373.52,5332.6,24402.56,1,17,9,5.84,2711.4,27.481,98.497,33.4,0
C-02451,Mountain Central,Outdoor Retail,Retail,17,62323.0,42088.99,430546.7,3,28,17,3.27,25326.28,71.721,29.088,52.8,0
C-02452,Mountain Central,Outfitter,Recreation Services,11,90632.92,53457.1,652326.83,2,13,16,6.5,40770.43,41.168,89.145,64.8,1
C-02453,Mountain Central,Outfitter,Recreation Services,31,13344.5,4183.27,19380.88,2,61,10,5.97,1938.09,38.17,77.327,19.3,1
C-02454,Mountain Central,Outfitter,Recreation Services,42,19559.22,7868.2,54698.11,2,75,9,5.25,6077.57,43.882,38.444,28.8,0
C-02455,Mountain North,Outdoor Retail,Retail,13,32777.15,12004.02,71451.28,2,43,15,5.95,4763.42,37.595,72.691,36.6,1
C-02456,Mountain Central,Outdoor Retail,Retail,10,31466.75,15273.37,109022.28,2,15,7,2.72,15574.61,49.436,84.472,28.7,0
C-02457,Mountain North,Outdoor Retail,Retail,9,13481.13,2689.02,16653.09,1,9,15,2.71,1110.21,53.544,27.361,16.0,0
C-02458,Mountain Central,Outdoor Retail,Retail,3,27275.38,10754.14,69768.69,0,57,11,6.99,6342.61,74.763,6.188,33.9,0
C-02459,Mountain North,Outdoor Retail,Retail,16,32477.74,15961.58,138145.38,2,28,13,4.5,10626.57,65.292,68.176,40.7,0
C-02460,Mountain Central,Outdoor Retail,Retail,57,50892.58,26484.89,304757.18,4,22,19,6.97,16039.85,35.975,72.304,50.4,1
C-02461,Mountain North,Outdoor Retail,Retail,14,22784.63,6664.95,46205.06,2,13,7,6.01,6600.72,54.604,47.155,31.4,1
C-02462,Mountain Central,School District,Public Sector,34,70785.74,43150.71,530688.56,1,4,40,0.48,13267.21,66.245,74.626,49.7,0
C-02463,Mountain Central,Outdoor Retail,Retail,34,33846.21,15733.55,129369.81,4,23,4,5.23,32342.45,24.671,15.451,37.4,0
C-02464,Mountain Central,Outfitter,Recreation Services,22,41112.32,22730.2,201316.29,1,53,6,7.77,33552.72,46.192,51.236,39.0,1
C-02465,Desert Southwest,Outdoor Retail,Retail,72,18450.76,5035.86,27542.98,1,19,5,5.95,5508.6,45.214,85.761,28.1,0
C-02466,Mountain Central,School District,Public Sector,36,27343.54,11156.01,81042.62,0,66,14,0.0,5788.76,45.303,51.078,45.7,0
C-02467,Mountain Central,School District,Public Sector,49,31975.74,11814.9,80427.05,1,57,16,0.0,5026.69,38.992,97.994,31.9,0
C-02468,Mountain Central,Outfitter,Recreation Services,19,36494.5,16835.05,136028.29,0,32,5,5.97,27205.66,22.658,67.03,22.9,0
C-02469,Mountain North,Outdoor Retail,Retail,15,15427.56,5520.0,23774.1,1,48,8,2.97,2971.76,59.301,73.178,23.8,0
C-02470,Mountain North,Outdoor Retail,Retail,12,33570.44,15750.5,133878.68,0,21,14,2.34,9562.76,15.97,41.661,8.2,0
C-02471,Mountain North,School District,Public Sector,6,5305.66,1549.37,2000.0,1,52,15,0.42,133.33,62.421,28.743,40.4,0
C-02472,Mountain Central,Outdoor Retail,Retail,16,69931.47,37510.76,433615.15,2,7,16,0.0,27100.95,56.725,39.091,59.4,1
C-02473,Mountain North,Outfitter,Recreation Services,12,17961.44,6311.3,48266.24,0,34,10,3.19,4826.62,35.531,64.941,12.7,0
C-02474,Desert Southwest,Resort,Hospitality,29,18239.41,6545.58,53447.89,2,25,5,4.95,10689.58,55.045,52.853,19.0,0
C-02475,Desert Southwest,Resort,Hospitality,16,34325.5,14637.94,124617.43,2,51,4,7.48,31154.36,29.198,42.238,42.4,0
C-02476,Mountain Central,School District,Public Sector,11,31836.67,12582.22,110242.78,4,68,10,1.5,11024.28,51.293,49.069,58.0,0
C-02477,Mountain Central,Outdoor Retail,Retail,32,49094.38,29197.07,288436.9,2,62,9,2.34,32048.54,40.697,71.969,56.6,0
C-02478,Mountain Central,School District,Public Sector,25,35850.01,16306.44,129465.29,3,28,11,0.0,11769.57,53.244,38.815,47.5,0
C-02479,Desert Southwest,Outdoor Retail,Retail,16,35939.56,18312.71,109369.29,3,19,15,2.42,7291.29,68.328,28.954,34.3,0
C-02480,Mountain Central,Outdoor Retail,Retail,30,44778.52,23896.01,206548.9,7,26,10,4.26,20654.89,34.327,95.45,60.6,1
C-02481,Mountain Central,Outdoor Retail,Retail,19,15110.68,6779.37,49444.78,0,20,22,2.7,2247.49,81.94,77.902,19.8,0
C-02482,Mountain Central,School District,Public Sector,35,36553.66,14130.97,105221.45,0,44,10,3.27,10522.14,65.113,58.156,33.4,0
C-02483,Mountain Central,Outdoor Retail,Retail,5,8252.44,1282.25,4960.75,0,115,5,5.31,992.15,54.959,73.2,12.5,0
C-02484,Mountain North,Outfitter,Recreation Services,26,26907.34,10518.05,80587.75,0,31,16,3.46,5036.73,27.634,29.138,25.4,0
C-02485,Mountain Central,School District,Public Sector,11,19890.15,5438.52,30298.41,3,28,43,2.94,704.61,33.181,15.258,21.1,0
C-02486,Desert Southwest,Outdoor Retail,Retail,37,9890.52,1686.82,8761.46,0,24,6,5.0,1460.24,72.019,88.88,17.8,0
C-02487,Mountain North,Outdoor Retail,Retail,9,90099.64,56251.16,603774.42,1,15,21,3.5,28751.16,28.579,86.182,68.3,0
C-02488,Desert Southwest,Outdoor Retail,Retail,12,51675.51,29115.68,270659.65,5,42,16,5.78,16916.23,37.734,76.022,52.8,1
C-02489,Desert Southwest,School District,Public Sector,35,97888.07,72169.93,758621.03,4,117,28,3.27,27093.61,38.598,68.024,106.8,0
C-02490,Mountain North,Outfitter,Recreation Services,6,57300.55,25502.03,238142.96,4,37,19,4.96,12533.84,28.556,11.826,43.0,0
C-02491,Desert Southwest,Outfitter,Recreation Services,11,20053.91,6691.72,42993.28,1,19,12,4.26,3582.77,52.196,26.724,11.9,0
C-02492,Mountain Central,School District,Public Sector,2,24121.04,9700.24,70535.59,2,23,14,2.54,5038.26,58.999,45.193,49.9,0
C-02493,Mountain North,Outdoor Retail,Retail,14,70243.09,35140.11,360960.23,4,16,18,3.78,20053.35,15.531,83.329,50.5,0
C-02494,Desert Southwest,Outdoor Retail,Retail,24,50569.53,26967.41,236250.71,3,35,12,4.42,19687.56,90.227,51.944,53.3,0
C-02495,Mountain North,School District,Public Sector,37,17829.25,5953.2,42111.8,3,48,16,2.64,2631.99,67.789,12.195,33.8,0
C-02496,Desert Southwest,School District,Public Sector,4,34724.41,21301.6,186635.94,2,9,11,2.83,16966.9,17.303,38.846,56.7,0
C-02497,Mountain Central,Outdoor Retail,Retail,17,44296.06,16701.99,118201.84,1,37,19,4.06,6221.15,62.177,12.818,21.6,0
C-02498,Mountain Central,Outdoor Retail,Retail,36,16625.89,5357.41,30213.06,4,50,21,5.17,1438.72,45.171,75.81,30.9,0
C-02499,Desert Southwest,Outdoor Retail,Retail,8,29192.5,9955.88,89122.75,3,27,6,2.17,14853.79,67.668,26.335,39.8,0
C-02500,Mountain Central,School District,Public Sector,24,34680.1,14715.02,108217.9,2,85,11,3.14,9837.99,49.467,59.696,50.3,0
C-02501,Mountain Central,Resort,Hospitality,34,48714.91,28605.72,305328.48,2,59,19,4.01,16069.92,44.466,64.449,39.6,0
C-02502,Mountain Central,Outdoor Retail,Retail,37,24264.28,11466.75,89971.22,2,18,5,4.63,17994.24,34.903,41.294,23.9,0
C-02503,Mountain Central,Outdoor Retail,Retail,28,22296.28,8351.45,55807.02,4,49,4,2.82,13951.76,51.424,35.544,41.6,0
C-02504,Mountain Central,Resort,Hospitality,27,14144.85,5856.08,41992.78,3,30,14,0.55,2999.48,64.027,77.938,32.8,0
C-02505,Mountain Central,School District,Public Sector,13,17308.92,5726.83,38247.14,3,53,7,5.01,5463.88,54.001,66.716,38.4,1
C-02506,Mountain Central,Outdoor Retail,Retail,15,19173.32,6585.32,43547.6,1,25,8,7.06,5443.45,38.489,35.797,38.9,0
C-02507,Desert Southwest,Outfitter,Recreation Services,6,42781.51,25909.22,250584.47,9,11,16,6.58,15661.53,44.182,23.596,65.0,1
C-02508,Desert Southwest,Resort,Hospitality,5,48653.88,26833.01,259948.96,2,42,22,3.34,11815.86,42.453,66.847,46.6,0
C-02509,Desert Southwest,School District,Public Sector,19,40467.88,21715.93,174906.31,2,33,20,5.23,8745.32,56.809,89.718,51.9,0
C-02510,Desert Southwest,Outdoor Retail,Retail,13,56832.3,29735.25,280661.34,0,57,19,4.1,14771.65,51.03,85.181,49.2,1
C-02511,Mountain Central,School District,Public Sector,34,24661.07,10564.25,72660.95,2,21,15,0.0,4844.06,41.628,20.55,41.9,0
C-02512,Mountain Central,Outdoor Retail,Retail,20,30416.47,15517.17,119258.08,3,55,12,5.84,9938.17,30.855,25.627,44.9,0
C-02513,Mountain North,Outdoor Retail,Retail,71,11895.98,2823.51,16422.41,2,17,3,3.01,5474.14,54.603,72.338,15.2,1
C-02514,Mountain Central,Outfitter,Recreation Services,7,26473.98,15173.54,121997.08,3,38,13,7.74,9384.39,42.528,38.671,36.3,0
C-02515,Mountain Central,Resort,Hospitality,30,50248.89,21177.76,212292.85,2,40,30,2.63,7076.43,24.474,3.885,43.2,0
C-02516,Mountain Central,Outfitter,Recreation Services,6,17019.01,3638.9,23281.73,3,33,15,4.87,1552.12,72.806,22.178,36.0,1
C-02517,Mountain Central,School District,Public Sector,89,37883.41,21117.07,183777.92,0,10,7,3.85,26253.99,30.286,98.793,37.6,0
C-02518,Mountain Central,School District,Public Sector,70,42951.83,26912.43,270172.85,1,71,12,3.72,22514.4,39.881,92.712,57.7,0
C-02519,Desert Southwest,Outdoor Retail,Retail,18,19241.28,6456.36,45769.17,1,24,9,3.93,5085.46,81.735,68.957,26.0,0
C-02520,Mountain North,Resort,Hospitality,11,10633.08,4265.55,17285.54,0,37,7,1.35,2469.36,34.403,64.604,25.1,0
